Id	FNum	FFNum	FFNumAVG	FFNLTFN	FFNGTFN	FFNEFN
17723	15	222	14.8	9	6	0
17724	5	22	4.4	4	1	0
17725	2	19	9.5	0	2	0
17726	4	11	2.75	3	0	1
17728	2	4	2.0	1	1	0
17729	1	4	4.0	0	1	0
17730	4	29	7.25	1	2	1
17731	1	5	5.0	0	1	0
17732	2	26	13.0	0	2	0
17733	2	42	21.0	0	2	0
17734	4	25	6.25	0	4	0
17735	5	67	13.4	1	4	0
17736	3	19	6.333333333333333	1	2	0
17737	1	6	6.0	0	1	0
17739	34	415	12.205882352941176	33	1	0
17740	1	2	2.0	0	1	0
17741	2	9	4.5	0	1	0
17742	1	6	6.0	0	1	0
17743	1	3	3.0	0	1	0
17745	10	271	27.1	0	10	0
17746	9	152	16.88888888888889	0	8	0
17747	2	7	3.5	0	1	1
17748	4	8	2.0	1	1	0
17749	4	44	11.0	0	3	0
17751	1	2	2.0	0	1	0
17752	1	0	0.0	0	0	0
17753	6	46	7.666666666666667	2	4	0
17754	2	1	0.5	1	0	0
17755	12	67	5.583333333333333	12	0	0
17756	6	23	3.8333333333333335	5	0	1
17757	1	2	2.0	0	1	0
17758	1	4	4.0	0	1	0
17759	3	10	3.3333333333333335	1	1	1
17761	2	14	7.0	0	2	0
17762	1	1	1.0	0	0	1
17763	2	9	4.5	0	1	1
17765	2	17	8.5	0	2	0
17767	5	22	4.4	3	1	0
17768	2	3	1.5	1	0	1
17769	11	89	8.090909090909092	8	2	1
17770	2	8	4.0	0	2	0
17771	8	30	3.75	6	1	1
17772	3	9	3.0	1	1	1
17773	4	13	3.25	2	2	0
17774	2	11	5.5	0	2	0
17775	5	24	4.8	3	2	0
17778	8	36	4.5	6	1	1
17779	3	5	1.6666666666666667	1	1	0
17781	2	15	7.5	0	2	0
17782	1	1	1.0	0	0	1
17783	9	187	20.77777777777778	2	7	0
17784	6	9	1.5	4	0	0
17785	6	85	14.166666666666666	0	6	0
17786	4	19	4.75	1	2	0
17787	18	167	9.277777777777779	15	2	1
17790	1	6	6.0	0	1	0
17791	2	4	2.0	0	1	0
17792	8	64	8.0	6	2	0
17793	5	52	10.4	0	4	1
17794	2	3	1.5	1	0	1
17797	5	52	10.4	1	4	0
17798	6	44	7.333333333333333	2	2	2
17800	9	52	5.777777777777778	6	2	0
17804	1	1	1.0	0	0	1
17805	3	8	2.6666666666666665	1	1	0
17806	11	183	16.636363636363637	4	6	1
17807	15	173	11.533333333333333	9	6	0
17808	1	3	3.0	0	1	0
17809	11	75	6.818181818181818	9	1	0
17810	5	24	4.8	3	1	1
17811	2	7	3.5	0	1	1
17813	1	6	6.0	0	1	0
17814	8	32	4.0	7	1	0
17816	5	18	3.6	4	1	0
17819	9	67	7.444444444444445	6	3	0
17821	1	0	0.0	0	0	0
17822	2	6	3.0	1	1	0
17823	5	23	4.6	3	2	0
17824	4	12	3.0	1	1	1
17825	7	40	5.714285714285714	4	2	1
17826	4	31	7.75	1	3	0
17827	1	2	2.0	0	1	0
17829	6	40	6.666666666666667	4	2	0
17830	2	12	6.0	0	2	0
17831	3	6	2.0	1	1	0
17832	6	35	5.833333333333333	3	2	0
17833	5	34	6.8	2	3	0
17835	4	11	2.75	2	1	0
17836	6	80	13.333333333333334	2	1	0
17837	4	158	39.5	0	4	0
17838	3	16	5.333333333333333	1	1	0
17839	1	2	2.0	0	1	0
17840	8	59	7.375	4	3	1
17841	9	66	7.333333333333333	7	2	0
17842	1	5	5.0	0	1	0
17843	4	15	3.75	1	2	0
17845	5	36	7.2	3	1	1
17847	4	14	3.5	3	1	0
17849	11	142	12.909090909090908	3	7	1
17850	3	18	6.0	0	3	0
17852	2	14	7.0	0	2	0
17853	2	2	1.0	0	0	1
17854	5	12	2.4	3	0	1
17858	1	2	2.0	0	1	0
17859	1	9	9.0	0	1	0
17860	1	5	5.0	0	1	0
17861	9	97	10.777777777777779	4	5	0
17864	3	4	1.3333333333333333	3	0	0
17865	2	1	0.5	1	0	0
17866	3	14	4.666666666666667	0	2	1
17867	5	43	8.6	1	4	0
17868	3	8	2.6666666666666665	1	1	1
17869	4	13	3.25	3	1	0
17870	7	60	8.571428571428571	4	2	0
17871	2	2	1.0	0	0	1
17873	1	3	3.0	0	1	0
17875	1	0	0.0	0	0	0
17876	4	9	2.25	1	0	2
17878	1	4	4.0	0	1	0
17881	10	51	5.1	8	2	0
17883	4	19	4.75	0	3	1
17884	5	106	21.2	0	5	0
17885	1	0	0.0	0	0	0
17886	1	4	4.0	0	1	0
17887	1	55	55.0	0	1	0
17888	3	23	7.666666666666667	0	3	0
17889	4	17	4.25	2	2	0
17890	4	11	2.75	2	1	0
17891	1	4	4.0	0	1	0
17892	6	36	6.0	3	2	1
17893	9	59	6.555555555555555	6	3	0
17894	7	51	7.285714285714286	3	2	1
17895	8	39	4.875	7	0	1
17896	2	9	4.5	1	1	0
17898	10	90	9.0	4	5	1
17899	2	47	23.5	0	2	0
17900	3	50	16.666666666666668	0	2	0
17902	8	145	18.125	1	6	0
17903	1	8	8.0	0	1	0
17904	7	77	11.0	3	4	0
17905	6	26	4.333333333333333	4	1	0
17908	1	8	8.0	0	1	0
17909	7	41	5.857142857142857	4	2	0
17910	12	320	26.666666666666668	2	9	0
17911	5	24	4.8	2	1	2
17912	1	18	18.0	0	1	0
17913	2	5	2.5	1	1	0
17914	22	223	10.136363636363637	18	4	0
17917	1	4	4.0	0	1	0
17918	3	8	2.6666666666666665	1	0	2
17920	13	59	4.538461538461538	13	0	0
17921	4	36	9.0	0	3	1
17925	5	24	4.8	2	2	1
17926	7	56	8.0	3	2	0
17927	6	45	7.5	1	4	1
17929	1	5	5.0	0	1	0
17931	11	70	6.363636363636363	10	1	0
17932	11	124	11.272727272727273	5	6	0
17933	1	24	24.0	0	1	0
17934	16	95	5.9375	13	1	0
17935	9	91	10.11111111111111	4	4	1
17936	1	0	0.0	0	0	0
17937	3	36	12.0	1	2	0
17938	1	2	2.0	0	1	0
17940	7	66	9.428571428571429	4	3	0
17941	1	9	9.0	0	1	0
17942	9	57	6.333333333333333	7	2	0
17943	11	176	16.0	2	9	0
17945	4	12	3.0	2	1	0
17946	1	2	2.0	0	1	0
17947	3	11	3.6666666666666665	1	1	0
17948	1	9	9.0	0	1	0
17949	8	41	5.125	7	1	0
17950	15	212	14.133333333333333	9	6	0
17951	2	9	4.5	0	2	0
17952	1	1	1.0	0	0	1
17953	3	15	5.0	0	2	1
17954	3	5	1.6666666666666667	1	0	1
17955	12	77	6.416666666666667	11	0	1
17957	2	20	10.0	0	2	0
17958	16	185	11.5625	10	4	1
17960	13	61	4.6923076923076925	13	0	0
17961	9	47	5.222222222222222	6	0	2
17962	5	22	4.4	4	1	0
17963	7	52	7.428571428571429	2	4	1
17966	2	8	4.0	0	2	0
17967	1	20	20.0	0	1	0
17968	10	104	10.4	7	3	0
17969	3	7	2.3333333333333335	1	0	2
17970	5	17	3.4	4	1	0
17971	7	32	4.571428571428571	4	1	1
17972	7	171	24.428571428571427	1	6	0
17973	1	5	5.0	0	1	0
17975	6	21	3.5	6	0	0
17976	5	20	4.0	4	1	0
17977	5	56	11.2	0	5	0
17978	1	3	3.0	0	1	0
17979	1	4	4.0	0	1	0
17980	2	2	1.0	2	0	0
17981	1	1	1.0	0	0	1
17982	22	115	5.2272727272727275	20	0	0
17983	8	51	6.375	5	2	0
17986	5	17	3.4	4	1	0
17988	6	131	21.833333333333332	1	5	0
17989	14	228	16.285714285714285	6	7	1
17991	2	14	7.0	0	1	1
17992	6	21	3.5	4	1	0
17995	3	15	5.0	0	2	1
17996	11	133	12.090909090909092	7	3	1
17997	3	28	9.333333333333334	0	3	0
17998	2	9	4.5	0	2	0
17999	3	26	8.666666666666666	0	1	0
18000	6	29	4.833333333333333	3	2	0
18001	13	158	12.153846153846153	6	6	1
18002	2	6	3.0	0	1	1
18003	4	13	3.25	3	1	0
18004	15	103	6.866666666666666	9	2	1
18005	1	2	2.0	0	1	0
18006	3	27	9.0	0	2	1
18008	2	45	22.5	0	2	0
18009	4	20	5.0	2	2	0
18010	3	5	1.6666666666666667	2	0	1
18012	1	1	1.0	0	0	1
18013	4	24	6.0	1	3	0
18014	4	10	2.5	0	1	1
18016	7	73	10.428571428571429	2	4	1
18019	1	0	0.0	0	0	0
18020	9	129	14.333333333333334	0	6	3
18021	1	2	2.0	0	1	0
18023	3	7	2.3333333333333335	1	0	2
18025	8	43	5.375	7	1	0
18026	16	134	8.375	14	1	1
18027	5	59	11.8	2	3	0
18028	7	59	8.428571428571429	1	5	0
18030	9	301	33.44444444444444	0	9	0
18031	3	6	2.0	2	0	1
18033	1	6	6.0	0	1	0
18034	1	25	25.0	0	1	0
18035	1	1	1.0	0	0	1
18036	2	10	5.0	0	1	1
18037	1	0	0.0	0	0	0
18038	1	0	0.0	0	0	0
18039	3	15	5.0	1	2	0
18042	3	10	3.3333333333333335	1	1	1
18045	3	13	4.333333333333333	2	1	0
18046	3	20	6.666666666666667	0	3	0
18048	1	3	3.0	0	1	0
18049	9	74	8.222222222222221	6	2	1
18051	3	11	3.6666666666666665	2	1	0
18052	5	8	1.6	4	0	0
18053	3	6	2.0	2	0	1
18055	23	274	11.91304347826087	21	2	0
18056	1	1	1.0	0	0	1
18058	4	16	4.0	1	2	1
18059	3	30	10.0	1	2	0
18060	5	16	3.2	2	1	0
18061	26	642	24.692307692307693	14	12	0
18062	9	48	5.333333333333333	8	1	0
18066	1	4	4.0	0	1	0
18067	3	1	0.3333333333333333	1	0	0
18068	6	38	6.333333333333333	5	1	0
18069	1	2	2.0	0	1	0
18071	2	13	6.5	0	2	0
18072	1	1	1.0	0	0	1
18075	5	32	6.4	2	2	1
18076	10	81	8.1	8	2	0
18079	14	129	9.214285714285714	11	2	0
18080	2	14	7.0	0	1	1
18081	2	0	0.0	0	0	0
18082	1	5	5.0	0	1	0
18083	14	100	7.142857142857143	10	2	1
18084	1	2	2.0	0	1	0
18085	3	14	4.666666666666667	0	2	1
18086	1	47	47.0	0	1	0
18088	1	6	6.0	0	1	0
18089	2	4	2.0	0	0	2
18090	1	1	1.0	0	0	1
18091	2	13	6.5	0	2	0
18092	4	21	5.25	1	3	0
18093	2	5	2.5	0	1	1
18094	1	0	0.0	0	0	0
18096	1	15	15.0	0	1	0
18098	1	11	11.0	0	1	0
18100	6	55	9.166666666666666	1	5	0
18101	3	24	8.0	1	2	0
18103	3	27	9.0	0	3	0
18104	2	4	2.0	0	1	0
18105	1	0	0.0	0	0	0
18106	2	6	3.0	0	2	0
18107	1	3	3.0	0	1	0
18108	3	6	2.0	0	0	2
18109	2	24	12.0	0	1	1
18110	23	267	11.608695652173912	20	3	0
18111	8	23	2.875	5	1	0
18112	3	16	5.333333333333333	0	2	1
18113	11	61	5.545454545454546	10	0	1
18114	4	41	10.25	0	4	0
18117	6	28	4.666666666666667	4	1	1
18118	3	21	7.0	0	3	0
18119	22	534	24.272727272727273	9	11	1
18120	8	106	13.25	1	6	0
18121	7	108	15.428571428571429	2	4	1
18122	4	29	7.25	1	3	0
18123	2	14	7.0	0	2	0
18124	30	312	10.4	29	0	0
18125	1	4	4.0	0	1	0
18126	1	1	1.0	0	0	1
18127	1	5	5.0	0	1	0
18128	2	1	0.5	1	0	0
18129	14	99	7.071428571428571	12	2	0
18130	2	6	3.0	0	1	1
18131	3	9	3.0	2	1	0
18133	16	45	2.8125	14	0	0
18134	11	163	14.818181818181818	3	8	0
18135	2	13	6.5	0	2	0
18136	1	3	3.0	0	1	0
18137	4	45	11.25	0	4	0
18138	1	4	4.0	0	1	0
18139	2	7	3.5	0	2	0
18140	1	16	16.0	0	1	0
18141	1	1	1.0	0	0	1
18142	20	539	26.95	0	18	2
18143	21	243	11.571428571428571	14	4	2
18144	2	50	25.0	0	2	0
18145	4	3	0.75	3	0	0
18146	6	16	2.6666666666666665	5	0	1
18147	8	27	3.375	6	1	0
18148	1	14	14.0	0	1	0
18150	2	4	2.0	1	1	0
18151	3	14	4.666666666666667	1	2	0
18152	2	35	17.5	0	2	0
18153	1	0	0.0	0	0	0
18154	1	5	5.0	0	1	0
18155	3	9	3.0	2	1	0
18156	2	4	2.0	1	1	0
18158	1	5	5.0	0	1	0
18159	6	16	2.6666666666666665	6	0	0
18161	1	38	38.0	0	1	0
18162	7	56	8.0	3	4	0
18163	1	1	1.0	0	0	1
18164	1	2	2.0	0	1	0
18165	1	1	1.0	0	0	1
18166	2	5	2.5	0	1	1
18167	13	52	4.0	12	0	0
18169	4	39	9.75	1	3	0
18172	9	73	8.11111111111111	5	3	1
18173	3	8	2.6666666666666665	2	1	0
18174	2	20	10.0	0	2	0
18177	2	45	22.5	0	2	0
18178	4	13	3.25	3	1	0
18180	3	30	10.0	0	3	0
18183	14	198	14.142857142857142	8	6	0
18184	1	1	1.0	0	0	1
18185	1	0	0.0	0	0	0
18186	3	117	39.0	0	3	0
18187	11	453	41.18181818181818	1	10	0
18188	6	18	3.0	5	0	1
18189	6	21	3.5	4	0	1
18190	19	101	5.315789473684211	18	0	0
18191	8	42	5.25	4	3	0
18192	1	3	3.0	0	1	0
18193	7	23	3.2857142857142856	7	0	0
18194	1	1	1.0	0	0	1
18195	1	4	4.0	0	1	0
18196	6	33	5.5	2	3	0
18197	31	339	10.935483870967742	29	0	0
18198	3	16	5.333333333333333	0	2	1
18199	25	478	19.12	15	9	0
18200	1	1	1.0	0	0	1
18201	3	14	4.666666666666667	1	2	0
18202	12	32	2.6666666666666665	10	0	0
18203	1	2	2.0	0	1	0
18204	5	27	5.4	1	2	2
18205	7	52	7.428571428571429	2	4	0
18206	29	1111	38.310344827586206	8	21	0
18207	1	1	1.0	0	0	1
18208	51	420	8.235294117647058	50	0	0
18209	16	181	11.3125	11	3	1
18210	4	41	10.25	1	3	0
18211	1	1	1.0	0	0	1
18212	4	37	9.25	1	3	0
18213	5	33	6.6	1	3	1
18214	5	19	3.8	4	1	0
18215	2	3	1.5	0	1	0
18216	4	19	4.75	1	1	2
18217	3	9	3.0	1	2	0
18218	1	1	1.0	0	0	1
18219	1	25	25.0	0	1	0
18220	6	25	4.166666666666667	5	1	0
18221	4	55	13.75	1	3	0
18222	3	14	4.666666666666667	1	2	0
18223	1	8	8.0	0	1	0
18224	2	8	4.0	0	2	0
18226	2	15	7.5	0	2	0
18227	3	18	6.0	1	2	0
18229	2	13	6.5	0	1	1
18230	4	9	2.25	2	1	0
18231	4	12	3.0	2	1	0
18232	16	262	16.375	9	7	0
18234	10	100	10.0	6	4	0
18235	13	51	3.923076923076923	11	1	0
18236	6	155	25.833333333333332	2	4	0
18237	1	5	5.0	0	1	0
18239	4	22	5.5	1	1	1
18240	7	51	7.285714285714286	6	1	0
18243	6	62	10.333333333333334	1	5	0
18244	5	20	4.0	2	2	0
18245	9	77	8.555555555555555	4	3	2
18249	14	105	7.5	10	2	0
18251	1	2	2.0	0	1	0
18252	2	39	19.5	0	2	0
18253	1	22	22.0	0	1	0
18254	4	28	7.0	1	3	0
18256	1	1	1.0	0	0	1
18257	2	13	6.5	0	2	0
18258	2	5	2.5	0	1	1
18259	1	1	1.0	0	0	1
18260	2	11	5.5	0	1	0
18262	1	4	4.0	0	1	0
18263	20	275	13.75	14	5	1
18264	3	6	2.0	2	0	1
18265	4	17	4.25	2	2	0
18266	1	3	3.0	0	1	0
18267	7	21	3.0	5	1	0
18268	3	11	3.6666666666666665	0	2	0
18269	9	76	8.444444444444445	7	2	0
18270	3	43	14.333333333333334	0	2	0
18272	4	3	0.75	3	0	0
18273	4	57	14.25	0	4	0
18276	6	35	5.833333333333333	3	3	0
18278	1	6	6.0	0	1	0
18279	5	32	6.4	2	3	0
18280	35	821	23.457142857142856	33	1	1
18281	4	18	4.5	1	2	1
18282	25	747	29.88	11	14	0
18283	1	5	5.0	0	1	0
18284	10	132	13.2	5	4	0
18285	25	328	13.12	23	1	1
18288	2	12	6.0	1	1	0
18289	1	12	12.0	0	1	0
18290	2	14	7.0	0	2	0
18292	1	8	8.0	0	1	0
18293	1	3	3.0	0	1	0
18294	5	19	3.8	4	1	0
18297	3	5	1.6666666666666667	3	0	0
18301	1	8	8.0	0	1	0
18302	1	3	3.0	0	1	0
18306	6	37	6.166666666666667	3	3	0
18310	3	14	4.666666666666667	0	2	0
18311	21	545	25.952380952380953	4	17	0
18312	2	2	1.0	0	0	1
18313	2	31	15.5	0	1	1
18314	1	3	3.0	0	1	0
18315	1	2	2.0	0	1	0
18317	4	12	3.0	2	1	0
18319	2	6	3.0	0	2	0
18320	1	2	2.0	0	1	0
18321	4	37	9.25	2	2	0
18322	8	43	5.375	6	2	0
18323	2	4	2.0	1	1	0
18324	2	27	13.5	0	2	0
18326	5	10	2.0	4	0	0
18327	2	2	1.0	2	0	0
18330	6	46	7.666666666666667	4	2	0
18332	7	62	8.857142857142858	5	2	0
18334	3	18	6.0	0	2	1
18335	1	2	2.0	0	1	0
18336	8	33	4.125	5	1	1
18337	3	17	5.666666666666667	0	3	0
18338	1	3	3.0	0	1	0
18339	21	542	25.80952380952381	4	17	0
18340	1	36	36.0	0	1	0
18341	8	96	12.0	3	4	1
18342	1	5	5.0	0	1	0
18343	8	40	5.0	6	2	0
18344	30	752	25.066666666666666	24	6	0
18347	4	16	4.0	1	1	2
18348	4	1	0.25	1	0	0
18350	2	6	3.0	1	1	0
18351	5	34	6.8	0	4	1
18353	1	8	8.0	0	1	0
18354	27	636	23.555555555555557	14	10	2
18356	2	5	2.5	0	1	0
18357	8	74	9.25	3	4	1
18359	1	2	2.0	0	1	0
18361	17	443	26.058823529411764	1	16	0
18363	14	83	5.928571428571429	11	0	2
18364	1	2	2.0	0	1	0
18365	1	0	0.0	0	0	0
18366	28	696	24.857142857142858	18	9	1
18367	7	48	6.857142857142857	3	3	1
18368	2	8	4.0	0	1	1
18369	1	0	0.0	0	0	0
18370	12	107	8.916666666666666	7	4	0
18371	1	6	6.0	0	1	0
18372	14	81	5.785714285714286	13	1	0
18373	9	121	13.444444444444445	4	4	1
18375	1	0	0.0	0	0	0
18376	5	13	2.6	5	0	0
18377	7	19	2.7142857142857144	4	1	0
18379	2	0	0.0	0	0	0
18381	5	17	3.4	3	1	1
18382	4	35	8.75	1	2	1
18383	3	50	16.666666666666668	0	3	0
18385	2	1	0.5	1	0	0
18386	1	0	0.0	0	0	0
18389	2	43	21.5	0	2	0
18390	4	0	0.0	0	0	0
18391	4	8	2.0	4	0	0
18393	10	138	13.8	3	5	2
18394	3	6	2.0	1	1	0
18395	1	1	1.0	0	0	1
18396	6	40	6.666666666666667	4	2	0
18397	1	2	2.0	0	1	0
18398	1	6	6.0	0	1	0
18399	3	6	2.0	2	0	1
18401	2	3	1.5	1	0	1
18402	1	0	0.0	0	0	0
18403	4	10	2.5	4	0	0
18404	1	7	7.0	0	1	0
18408	8	36	4.5	8	0	0
18409	5	47	9.4	1	1	2
18410	2	33	16.5	0	1	1
18412	6	24	4.0	3	1	1
18414	16	154	9.625	13	2	1
18415	3	4	1.3333333333333333	3	0	0
18416	4	9	2.25	2	0	1
18417	5	38	7.6	0	5	0
18418	2	13	6.5	0	1	1
18419	9	38	4.222222222222222	7	0	1
18420	1	35	35.0	0	1	0
18421	1	16	16.0	0	1	0
18423	22	130	5.909090909090909	20	0	1
18424	1	10	10.0	0	1	0
18425	2	2	1.0	2	0	0
18427	3	23	7.666666666666667	1	2	0
18428	7	50	7.142857142857143	5	1	1
18430	1	3	3.0	0	1	0
18431	1	4	4.0	0	1	0
18432	4	67	16.75	1	2	0
18433	2	14	7.0	1	1	0
18434	1	2	2.0	0	1	0
18436	1	6	6.0	0	1	0
18438	3	11	3.6666666666666665	0	1	2
18439	3	99	33.0	0	3	0
18441	2	9	4.5	0	2	0
18442	1	4	4.0	0	1	0
18443	2	0	0.0	0	0	0
18445	9	45	5.0	5	1	1
18447	2	0	0.0	0	0	0
18448	1	6	6.0	0	1	0
18451	3	5	1.6666666666666667	3	0	0
18452	2	5	2.5	0	1	1
18453	2	3	1.5	0	1	0
18455	4	15	3.75	2	1	0
18458	13	129	9.923076923076923	9	4	0
18459	11	102	9.272727272727273	7	4	0
18461	6	30	5.0	5	1	0
18462	5	19	3.8	3	2	0
18464	6	9	1.5	6	0	0
18465	8	118	14.75	4	4	0
18466	22	196	8.909090909090908	17	2	0
18467	17	161	9.470588235294118	14	3	0
18468	4	32	8.0	2	2	0
18469	3	16	5.333333333333333	1	1	1
18471	31	449	14.483870967741936	30	1	0
18473	3	14	4.666666666666667	0	2	1
18474	3	23	7.666666666666667	0	3	0
18476	2	3	1.5	1	0	1
18477	3	37	12.333333333333334	0	3	0
18478	4	23	5.75	1	3	0
18479	3	24	8.0	1	2	0
18480	3	7	2.3333333333333335	1	1	0
18482	3	15	5.0	0	1	1
18484	1	4	4.0	0	1	0
18485	4	34	8.5	0	4	0
18486	8	102	12.75	3	4	0
18487	2	11	5.5	0	2	0
18490	1	1	1.0	0	0	1
18491	3	17	5.666666666666667	0	3	0
18492	6	47	7.833333333333333	4	2	0
18493	4	7	1.75	2	0	1
18494	2	5	2.5	1	1	0
18495	3	18	6.0	0	3	0
18496	10	79	7.9	7	3	0
18497	4	61	15.25	1	3	0
18498	3	12	4.0	1	2	0
18499	7	81	11.571428571428571	1	6	0
18502	10	74	7.4	3	3	0
18503	1	4	4.0	0	1	0
18504	1	2	2.0	0	1	0
18505	8	41	5.125	7	1	0
18506	1	2	2.0	0	1	0
18507	1	1	1.0	0	0	1
18508	1	5	5.0	0	1	0
18509	5	31	6.2	2	2	1
18510	3	18	6.0	1	1	1
18511	4	27	6.75	1	2	1
18513	3	12	4.0	2	1	0
18514	5	19	3.8	3	2	0
18516	1	3	3.0	0	1	0
18517	1	13	13.0	0	1	0
18518	2	16	8.0	0	2	0
18520	3	32	10.666666666666666	0	3	0
18522	1	1	1.0	0	0	1
18523	3	46	15.333333333333334	0	3	0
18524	1	12	12.0	0	1	0
18525	1	11	11.0	0	1	0
18526	5	38	7.6	2	3	0
18527	8	34	4.25	6	1	0
18528	2	4	2.0	0	0	2
18529	9	95	10.555555555555555	7	2	0
18530	1	5	5.0	0	1	0
18531	1	1	1.0	0	0	1
18533	3	47	15.666666666666666	0	3	0
18534	24	252	10.5	24	0	0
18535	4	27	6.75	1	2	1
18536	7	22	3.142857142857143	6	1	0
18537	1	1	1.0	0	0	1
18540	16	163	10.1875	12	3	0
18541	2	3	1.5	1	0	1
18542	8	66	8.25	6	2	0
18544	9	65	7.222222222222222	7	2	0
18545	4	29	7.25	1	3	0
18546	6	73	12.166666666666666	1	5	0
18547	2	6	3.0	0	1	1
18548	1	0	0.0	0	0	0
18549	2	3	1.5	0	1	0
18550	9	54	6.0	6	2	1
18551	1	6	6.0	0	1	0
18552	5	35	7.0	1	4	0
18553	1	4	4.0	0	1	0
18554	2	0	0.0	0	0	0
18555	6	27	4.5	4	1	0
18556	1	0	0.0	0	0	0
18558	14	103	7.357142857142857	12	1	0
18559	10	78	7.8	6	2	2
18560	7	66	9.428571428571429	2	4	1
18562	2	12	6.0	0	2	0
18563	1	3	3.0	0	1	0
18564	2	3	1.5	1	0	1
18565	5	28	5.6	2	2	1
18566	4	8	2.0	2	1	0
18568	3	8	2.6666666666666665	2	1	0
18569	7	48	6.857142857142857	3	4	0
18570	1	1	1.0	0	0	1
18572	11	94	8.545454545454545	8	2	1
18573	1	3	3.0	0	1	0
18574	2	4	2.0	1	1	0
18575	11	252	22.90909090909091	1	10	0
18576	3	15	5.0	2	1	0
18577	21	221	10.523809523809524	20	1	0
18578	7	95	13.571428571428571	0	6	0
18580	14	127	9.071428571428571	9	3	0
18581	8	72	9.0	4	4	0
18582	1	5	5.0	0	1	0
18583	3	40	13.333333333333334	0	3	0
18585	3	9	3.0	0	2	0
18586	3	45	15.0	0	3	0
18587	6	35	5.833333333333333	2	3	1
18588	5	37	7.4	1	3	1
18589	1	3	3.0	0	1	0
18590	5	33	6.6	1	2	2
18592	4	23	5.75	2	2	0
18593	2	7	3.5	0	1	1
18594	16	161	10.0625	14	2	0
18595	8	83	10.375	5	3	0
18596	2	10	5.0	0	2	0
18597	8	114	14.25	1	7	0
18598	20	210	10.5	16	2	2
18599	6	27	4.5	3	2	0
18600	15	53	3.533333333333333	14	0	0
18601	3	15	5.0	0	3	0
18603	4	14	3.5	2	1	0
18604	4	48	12.0	2	2	0
18605	7	42	6.0	3	2	2
18606	4	29	7.25	2	2	0
18608	1	0	0.0	0	0	0
18609	2	7	3.5	1	1	0
18610	12	70	5.833333333333333	8	1	1
18611	1	2	2.0	0	1	0
18613	4	20	5.0	2	2	0
18614	17	234	13.764705882352942	10	5	1
18615	1	8	8.0	0	1	0
18616	4	31	7.75	2	2	0
18617	5	33	6.6	3	2	0
18618	10	90	9.0	4	6	0
18619	8	85	10.625	5	2	1
18620	8	22	2.75	6	0	0
18623	5	11	2.2	4	0	0
18625	9	66	7.333333333333333	6	2	1
18626	2	9	4.5	0	1	1
18627	1	1	1.0	0	0	1
18629	7	100	14.285714285714286	0	7	0
18631	2	2	1.0	2	0	0
18635	20	180	9.0	20	0	0
18636	2	27	13.5	0	2	0
18637	9	42	4.666666666666667	7	1	0
18638	2	2	1.0	0	0	1
18639	1	1	1.0	0	0	1
18640	2	7	3.5	0	2	0
18641	1	3	3.0	0	1	0
18643	2	3	1.5	1	0	1
18644	1	0	0.0	0	0	0
18645	3	20	6.666666666666667	1	2	0
18646	3	28	9.333333333333334	1	2	0
18647	3	35	11.666666666666666	0	2	1
18648	3	13	4.333333333333333	0	2	0
18649	1	10	10.0	0	1	0
18651	18	133	7.388888888888889	17	1	0
18652	1	1	1.0	0	0	1
18653	11	72	6.545454545454546	9	1	1
18655	2	10	5.0	0	2	0
18657	6	56	9.333333333333334	3	3	0
18658	10	88	8.8	6	3	1
18659	6	31	5.166666666666667	4	2	0
18660	1	1	1.0	0	0	1
18661	1	2	2.0	0	1	0
18662	3	32	10.666666666666666	0	3	0
18663	4	18	4.5	2	2	0
18664	6	79	13.166666666666666	3	1	0
18666	1	13	13.0	0	1	0
18667	1	5	5.0	0	1	0
18669	2	22	11.0	0	2	0
18670	1	16	16.0	0	1	0
18671	12	74	6.166666666666667	7	2	0
18672	1	3	3.0	0	1	0
18673	2	16	8.0	0	2	0
18674	8	68	8.5	2	4	1
18676	1	94	94.0	0	1	0
18678	3	9	3.0	2	1	0
18679	1	14	14.0	0	1	0
18680	8	58	7.25	4	2	2
18682	3	23	7.666666666666667	1	2	0
18684	2	0	0.0	0	0	0
18685	6	25	4.166666666666667	3	1	0
18686	2	5	2.5	0	1	1
18687	5	133	26.6	2	3	0
18690	4	36	9.0	1	3	0
18692	2	8	4.0	0	2	0
18693	2	42	21.0	0	2	0
18694	1	15	15.0	0	1	0
18695	10	56	5.6	9	1	0
18696	3	40	13.333333333333334	0	3	0
18697	9	67	7.444444444444445	5	4	0
18698	1	1	1.0	0	0	1
18699	2	7	3.5	0	1	1
18701	8	50	6.25	6	2	0
18702	4	20	5.0	2	2	0
18703	5	28	5.6	3	2	0
18704	9	31	3.4444444444444446	7	1	0
18705	4	62	15.5	0	3	1
18706	1	2	2.0	0	1	0
18707	5	32	6.4	2	3	0
18708	1	1	1.0	0	0	1
18709	18	233	12.944444444444445	11	7	0
18711	15	129	8.6	15	0	0
18712	18	42	2.3333333333333335	15	0	0
18714	6	24	4.0	3	1	1
18715	5	25	5.0	2	2	1
18716	2	6	3.0	0	1	1
18717	1	3	3.0	0	1	0
18718	3	14	4.666666666666667	0	2	1
18719	1	9	9.0	0	1	0
18720	2	11	5.5	0	2	0
18721	1	3	3.0	0	1	0
18722	1	14	14.0	0	1	0
18723	2	4	2.0	1	1	0
18724	4	14	3.5	1	2	0
18726	7	75	10.714285714285714	4	2	1
